gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,passed_course,assess_score_1,assess_score_2,assess_score_3,assess_score_4,assess_score_5
1,3,9,1,0,180,0,1,82,84,87,91,83
1,1,1,1,0,120,0,1,72,74,65,70,80
1,3,9,0,0,60,0,1,70,50,61,48,72
1,3,5,0,0,60,0,1,84,74,59,69,77
1,3,4,0,0,60,0,1,80,100,88,93,100
1,3,2,0,0,60,0,1,86,84,71,77,86
1,3,4,0,0,120,0,1,92,98,92,96,91
0,3,5,0,0,60,0,1,84,88,81,45,79
1,3,7,0,0,120,0,1,68,68,82,80,78
1,2,8,0,0,120,0,1,82,56,58,56,78
1,2,3,1,0,60,0,1,84,82,52,65,65
0,1,9,1,0,90,0,1,80,80,81,87,91
1,1,0,0,0,60,0,1,88,72,76,71,94
0,1,2,1,0,90,0,1,90,72,63,45,83
1,3,8,0,0,60,0,1,92,82,89,92,97
1,1,8,0,0,60,0,0,74,26,90,86,74
1,1,5,1,0,60,0,0,46,44,33,43,72
1,0,5,0,0,60,0,1,66,46,59,58,75
1,1,3,0,0,90,0,0,48,34,0,21,82
1,1,2,0,0,90,0,1,76,56,64,62,53
0,1,1,0,0,120,0,1,86,60,59,77,81
1,1,5,0,0,60,0,1,76,74,86,75,85
1,1,6,1,0,60,0,1,92,88,94,88,49
1,3,6,0,0,120,0,1,80,84,69,75,80
1,3,5,0,0,60,0,1,92,70,63,60,82
1,3,4,0,0,150,0,1,64,96,90,89,95
1,1,8,0,0,90,0,1,78,78,85,78,88
1,3,5,0,0,60,0,1,72,78,82,78,88
1,3,1,0,0,60,0,1,80,70,77,79,78
1,1,1,1,0,120,0,1,72,78,73,76,84
1,1,3,0,0,60,0,1,76,58,78,70,90
1,3,1,0,0,120,0,1,86,80,72,85,91
1,1,5,0,0,210,0,1,86,72,83,70,81
1,3,1,0,0,60,0,1,94,76,65,57,78
1,2,7,0,0,120,0,1,62,64,66,65,78
1,3,1,0,0,60,0,0,72,82,79,64,73
0,1,7,0,0,90,0,1,74,82,96,95,98
1,3,7,0,0,60,0,1,98,98,96,87,99
1,2,7,0,0,60,0,0,80,72,43,48,73
0,1,3,0,0,120,0,1,82,86,79,70,82
1,1,0,0,0,60,0,1,62,62,37,61,89
1,1,6,0,0,60,0,1,98,74,78,84,97
1,1,2,0,0,150,0,1,86,86,85,84,94
0,1,6,0,0,90,0,0,90,80,77,91,84
1,3,5,0,0,60,0,1,96,96,91,96,92
1,2,0,0,0,120,0,0,68,70,19,35,77
1,1,1,0,0,60,0,1,90,60,83,84,92
1,2,3,0,0,120,0,1,90,88,90,58,50
1,1,8,1,0,60,0,1,86,96,91,98,98
1,1,1,0,0,120,0,1,68,32,50,56,45
1,1,7,1,0,120,0,0,88,74,52,72,84
1,1,0,1,0,60,0,0,72,64,56,88,97
1,3,0,0,0,60,0,1,84,86,79,74,85
1,1,8,0,0,60,0,0,92,86,75,89,90
1,3,5,0,0,60,0,1,90,86,92,95,95
1,1,2,0,0,60,0,1,82,62,61,67,74
1,3,3,0,0,60,0,1,62,82,81,74,93
1,3,1,0,0,120,1,1,80,48,55,68,80
1,1,8,1,0,60,1,1,88,88,86,75,23
1,2,7,0,0,120,0,1,76,60,69,67,62
1,3,6,0,0,120,0,1,86,84,73,78,81
1,3,5,0,0,60,0,1,96,98,95,82,94
0,1,0,0,0,120,0,1,86,84,69,82,80
1,1,0,0,0,120,0,0,84,18,13,36,42
1,3,6,0,0,90,0,1,78,72,69,85,92
1,1,0,0,0,120,0,0,84,78,83,75,82
1,1,8,0,0,60,0,1,92,66,81,86,75
1,2,3,0,0,180,1,0,84,78,94,96,63
1,2,7,1,0,60,0,1,72,88,97,87,83
1,2,3,1,0,120,0,1,96,88,96,92,92
1,1,3,0,0,60,0,1,76,56,80,76,91
1,3,2,0,0,60,0,0,72,70,68,78,85
1,3,0,0,0,120,0,1,68,66,77,73,70
1,1,2,0,0,120,0,0,78,56,67,42,69
1,2,4,0,0,90,0,1,66,68,74,65,73
1,3,4,0,0,60,0,1,80,58,54,62,86
1,3,7,0,0,60,0,1,84,72,67,62,64
1,1,4,0,0,120,0,1,84,48,65,47,87
1,1,8,0,0,60,0,1,74,88,92,85,88
1,1,7,0,0,60,0,1,94,80,73,63,47
0,3,2,0,0,90,0,1,76,68,65,63,68
0,1,0,0,0,60,1,0,90,66,54,41,75
1,3,8,0,0,120,0,1,86,74,88,83,86
1,3,3,0,0,120,0,1,82,76,72,69,78
1,3,1,0,0,90,0,1,70,66,66,61,64
1,3,6,1,0,60,0,1,94,94,84,93,93
1,3,2,0,0,60,0,1,74,60,88,91,97
1,2,3,0,0,90,0,1,72,88,87,91,98
1,3,5,0,0,60,0,1,84,82,70,86,89
1,1,2,0,0,120,0,1,82,88,68,97,81
1,1,1,0,0,60,0,0,92,78,58,40,81
1,3,0,0,0,120,0,0,58,78,75,85,61
1,3,4,0,0,120,1,1,70,74,82,86,76
1,3,0,1,0,120,0,1,80,90,79,82,73
1,2,7,0,0,150,0,1,64,56,77,87,79
0,1,8,0,0,60,0,1,84,84,96,84,94
1,3,2,0,0,180,0,1,72,64,50,61,86
1,1,1,0,0,60,0,1,76,78,69,89,83
1,1,7,0,0,60,0,1,64,68,57,67,74
1,1,8,0,0,90,0,1,96,72,73,64,73
1,3,1,0,0,60,0,1,80,74,66,57,53
0,1,3,0,0,90,0,1,86,90,87,95,97
1,3,0,0,0,60,0,1,90,88,83,93,96
1,1,1,0,0,120,0,0,40,36,26,38,45
1,1,7,0,0,60,0,0,92,76,7,84,91
1,2,3,0,0,60,0,1,82,88,72,78,83
1,3,5,0,0,120,0,0,90,84,75,52,71
1,2,6,0,0,120,0,1,76,80,75,85,91
1,3,0,0,0,120,0,1,80,62,77,63,82
1,1,5,1,0,60,0,1,86,66,85,82,85
1,1,4,0,0,60,0,0,64,64,41,49,56
1,1,2,0,0,120,0,1,70,76,68,85,77
0,3,7,0,0,60,0,1,94,90,49,63,69
1,3,6,0,0,60,0,1,84,92,84,75,86
1,3,0,0,0,60,1,1,86,88,88,90,98
1,2,1,1,0,60,0,1,64,74,82,79,81
1,3,7,0,0,90,1,1,78,88,91,86,82
0,3,8,0,0,60,0,0,94,84,71,58,100
1,2,8,0,0,60,0,1,88,40,85,57,26
1,3,0,0,0,60,1,1,74,74,90,87,76
1,1,9,0,0,60,0,1,74,74,76,67,90
1,1,2,0,0,120,0,1,70,72,57,73,73
1,3,2,0,0,60,0,1,86,94,76,63,76
0,3,1,1,0,60,0,1,82,86,85,85,89
1,2,6,0,0,60,0,1,78,70,74,68,82
1,3,3,0,0,120,0,1,72,64,61,44,80
0,3,0,0,0,90,0,1,80,64,72,71,72
1,1,4,0,0,120,0,1,92,80,69,49,86
1,3,6,0,0,60,0,1,90,94,89,44,93
1,3,8,0,0,60,0,0,84,56,40,24,43
1,2,1,1,0,60,0,1,86,72,95,84,78
1,2,4,1,0,60,0,0,74,78,87,89,21
1,3,4,0,0,60,0,1,86,80,82,86,85
1,3,7,0,0,60,0,1,76,66,75,69,85
1,1,0,1,0,120,0,1,82,68,60,72,66
1,3,7,0,0,120,1,1,76,74,78,76,85
0,3,2,0,0,90,0,1,84,80,77,89,83
1,3,6,0,0,60,0,0,80,54,41,60,84
1,3,0,0,0,120,0,0,82,76,45,49,76
1,2,0,0,0,90,0,0,82,76,89,79,93
1,3,3,0,0,60,0,0,84,80,82,70,73
1,3,3,0,0,60,0,0,64,66,69,87,10
1,2,0,0,0,120,0,0,68,66,50,58,81
1,1,4,0,0,60,0,1,90,82,80,81,59
1,3,9,0,0,120,0,1,92,88,97,94,99
1,3,5,0,0,60,0,1,80,66,66,75,89
1,3,2,0,0,60,0,1,94,96,91,100,80
0,1,5,0,0,120,0,1,92,82,89,76,94
1,3,5,0,0,60,0,1,86,94,79,66,96
1,3,4,0,0,150,0,1,70,76,58,75,77
1,3,6,0,0,60,0,1,76,80,71,62,74
1,3,0,0,0,150,1,0,82,48,41,75,65
1,1,1,0,0,120,0,0,78,86,42,43,72
0,3,1,0,0,150,0,1,84,66,65,50,61
0,3,9,0,0,150,0,0,72,66,58,57,73
1,3,8,0,0,120,0,1,94,88,79,76,86
1,1,3,0,0,120,0,1,82,80,89,93,91
1,3,1,0,0,120,0,1,78,74,75,71,46
1,3,2,0,0,60,1,0,40,58,81,74,48
1,1,1,0,0,60,0,0,78,58,68,63,48
1,1,8,0,0,60,0,1,84,80,72,73,67
1,1,2,0,0,60,0,1,92,94,88,96,98
1,1,8,1,0,60,0,1,76,66,49,77,76
1,3,3,0,0,120,0,0,94,84,72,72,90
1,1,4,0,0,120,0,1,88,74,73,64,65
1,1,5,0,0,120,0,0,72,52,66,78,92
1,1,3,0,0,60,0,1,80,76,80,80,96
1,1,2,0,0,60,0,1,84,78,95,64,98
1,3,9,0,0,60,0,1,60,80,66,83,82
1,1,4,0,0,120,0,1,74,48,63,60,59
1,1,8,1,0,60,0,1,66,88,70,73,79
0,3,1,0,0,120,1,0,70,82,62,66,76
1,3,0,0,0,120,0,1,92,86,97,92,92
1,1,8,0,0,60,0,1,76,70,51,47,52
1,1,8,0,0,60,0,1,80,78,76,85,83
1,1,2,1,0,60,0,1,74,76,77,70,92
1,3,0,0,0,60,0,1,78,46,52,47,46
1,2,1,0,0,90,0,0,48,40,30,43,45
1,3,2,1,0,60,0,1,72,82,81,88,94
1,3,7,0,0,60,0,1,80,48,60,64,67
1,3,4,0,0,60,0,1,78,72,80,58,83
1,3,6,0,0,60,0,1,78,52,69,88,66
1,1,5,0,0,90,0,0,70,54,58,76,72
0,0,0,0,0,60,0,1,74,54,56,66,42
1,1,1,1,0,120,1,1,70,72,63,75,79
1,2,1,0,0,60,0,1,78,74,80,85,81
1,3,8,0,0,120,0,0,74,42,34,49,21
1,2,7,1,0,60,0,1,82,80,84,82,89
1,1,8,0,0,60,0,0,86,66,100,94,76
0,2,2,0,0,120,0,0,68,58,41,52,70
1,1,0,0,0,120,0,1,90,86,78,91,92
1,3,4,0,0,60,0,1,80,86,86,85,84
1,3,8,0,0,120,0,0,94,70,43,75,74
1,1,1,0,0,60,0,1,84,92,91,96,94
1,3,5,1,0,60,0,1,84,80,77,79,90
1,3,7,0,0,60,0,1,98,90,85,91,99
1,2,7,1,0,120,0,1,80,86,87,91,87
1,3,5,1,0,60,0,1,72,70,78,72,75
0,2,4,0,0,90,0,1,86,76,71,53,85
0,2,3,0,0,90,0,1,84,86,88,86,93
1,2,3,0,0,90,0,1,74,82,83,84,92
1,3,5,0,0,90,0,1,76,52,32,38,61
1,3,0,0,0,120,1,1,96,98,75,70,75
1,2,5,0,0,60,0,1,96,94,90,92,78
1,3,1,0,0,90,0,1,88,96,90,88,88
1,1,4,0,0,60,0,1,92,72,41,67,91
1,1,6,1,0,60,0,1,98,94,85,88,98
0,3,2,0,0,60,0,1,82,80,83,78,88
1,1,1,0,0,60,0,1,86,28,67,44,41
1,1,0,0,0,120,0,1,92,94,79,59,89
1,2,5,0,0,90,0,1,90,88,96,96,100
1,1,4,0,0,60,1,0,72,60,69,38,69
0,3,5,0,0,90,0,1,94,82,66,76,95
1,1,4,0,0,120,0,1,92,76,77,87,66
1,3,4,0,0,90,0,1,82,90,84,45,73
0,2,9,0,0,90,1,1,80,72,73,74,82
1,3,1,0,0,120,0,1,76,70,75,91,85
1,3,6,0,0,60,1,0,90,50,52,56,76
0,3,2,0,0,60,0,1,82,78,71,84,83
0,1,0,0,0,60,0,1,86,44,68,50,75
1,3,1,1,0,60,0,1,54,76,45,48,69
1,1,1,1,0,90,0,1,94,82,70,88,96
0,3,8,0,0,60,0,1,96,100,81,91,98
0,1,3,0,0,60,0,1,82,88,82,75,99
0,3,5,0,0,60,0,1,84,86,78,76,92
1,3,9,0,0,60,0,1,64,84,86,87,90
1,3,5,1,0,90,0,1,90,94,88,91,90
1,2,2,0,0,90,0,1,90,96,95,96,86
1,3,8,0,0,120,0,1,68,48,48,59,37
1,3,8,0,0,150,0,1,86,92,81,65,80
1,3,7,1,0,90,0,1,88,84,83,75,84
1,1,4,0,0,60,0,1,76,70,64,66,80
1,1,4,0,0,90,0,1,94,84,93,95,94
1,1,7,1,0,90,0,0,68,46,55,59,76
1,2,6,0,0,60,0,1,84,58,86,85,90
1,3,1,0,0,60,0,1,90,82,90,86,65
1,1,2,0,0,60,0,1,74,72,85,89,85
1,1,2,0,0,120,0,1,92,72,65,70,84
1,3,6,0,0,60,0,1,88,80,40,58,83
1,1,4,0,0,60,0,1,80,86,80,84,95
1,3,9,0,0,60,0,1,80,94,91,82,97
1,3,9,0,0,60,0,1,100,88,90,75,86
1,1,0,1,0,120,1,0,74,52,20,23,47
1,3,1,0,0,120,0,1,74,96,67,61,80
1,3,6,0,0,90,0,0,92,70,78,62,71
1,3,7,0,0,120,0,1,80,62,84,88,34
1,3,8,0,0,60,0,1,66,70,68,72,65
0,2,7,1,0,60,0,1,84,92,81,81,95
1,3,7,0,0,150,0,1,86,18,72,54,24
1,3,5,0,0,120,0,1,82,70,78,83,59
1,3,1,1,0,60,0,1,68,80,81,93,95
0,2,2,0,0,120,0,1,78,94,91,86,95
1,3,3,0,0,120,0,1,80,66,82,58,67
1,2,0,0,0,60,0,1,86,80,81,85,88
1,1,5,0,0,60,0,1,76,64,43,41,71
1,2,6,0,0,90,0,1,82,96,86,89,94
0,1,7,0,0,240,0,0,86,23,39,35,0
1,3,4,0,0,120,0,0,64,40,44,41,74
1,3,8,0,0,120,0,0,58,43,23,55,67
1,1,8,0,0,120,0,1,88,80,90,79,88
1,2,2,0,0,120,0,1,62,56,57,53,73
0,3,7,0,0,120,0,1,78,80,71,80,78
1,3,3,0,0,120,0,1,78,70,84,91,85
1,1,5,0,0,120,0,1,88,66,69,64,25
0,3,8,1,0,60,0,0,56,50,28,16,49
1,2,8,1,0,60,0,1,84,86,75,84,79
1,1,5,0,0,90,0,0,98,76,84,75,71
0,3,4,0,0,60,0,1,76,54,73,52,58
1,2,0,0,0,60,0,0,36,24,11,50,49
1,3,3,1,0,60,0,1,76,82,65,83,85
1,3,7,0,0,60,0,1,78,80,79,88,98
1,1,3,0,0,60,0,1,84,80,86,55,71
1,1,8,1,0,120,0,1,74,96,90,94,94
0,2,6,1,0,60,0,1,100,78,70,77,96
1,2,4,1,0,90,0,1,96,94,97,94,97
1,2,5,0,0,60,0,0,66,66,38,49,47
1,3,9,0,0,60,0,1,70,74,58,58,70
0,2,7,1,0,60,0,1,84,88,82,85,98
1,3,9,1,0,150,0,1,86,82,88,88,91
1,1,4,0,0,60,1,0,70,80,41,75,71
1,3,2,0,0,120,0,1,76,66,47,61,69
0,3,2,0,0,120,0,1,72,76,66,69,83
1,1,9,0,0,120,0,0,62,52,11,75,85
1,1,3,1,0,180,0,1,70,68,70,69,78
1,3,4,0,0,120,0,1,48,60,79,78,89
1,1,7,0,0,60,0,1,88,84,77,82,94
1,1,3,0,0,120,0,1,90,72,70,55,90
1,3,9,0,0,60,0,1,72,84,70,86,80
1,3,3,1,0,90,1,0,60,66,75,65,70
0,3,2,0,0,120,0,0,68,86,82,70,77
0,3,8,0,0,60,0,1,86,84,75,69,79
1,3,7,0,0,60,0,1,74,66,55,77,76
1,3,8,0,0,60,0,1,84,90,77,84,98
0,2,5,0,0,60,0,1,68,62,67,61,75
1,2,3,1,0,90,0,0,64,74,52,90,91
1,3,7,0,0,60,0,1,90,76,87,77,90
1,2,6,0,0,120,0,1,86,88,93,94,95
0,3,9,0,0,90,1,1,76,90,92,85,83
1,2,3,1,0,60,0,1,74,82,82,83,87
0,1,2,0,0,60,0,0,72,66,66,67,74
0,2,1,1,0,60,0,1,80,88,91,80,95
1,1,4,1,0,60,0,1,82,70,70,65,83
1,1,7,0,0,60,0,1,70,60,67,77,78
1,3,1,0,0,120,0,1,80,86,79,68,91
1,1,2,0,0,90,0,1,84,66,63,70,72
0,2,7,0,0,60,0,0,96,94,84,91,72
1,1,1,0,0,90,0,1,78,84,86,79,84
1,1,7,0,0,120,0,0,82,94,95,84,100
0,3,1,0,0,60,0,1,84,74,53,29,71
1,3,3,0,0,60,0,1,72,80,63,71,66
1,2,8,1,0,60,0,1,88,98,99,95,95
1,2,2,0,0,90,0,1,62,64,68,49,71
0,2,6,2,0,60,0,1,98,92,96,96,98
1,2,3,1,0,60,0,0,90,76,84,55,87
1,3,8,1,0,60,0,1,90,96,95,93,100
1,2,5,1,0,120,0,1,74,74,71,71,73
1,2,8,1,0,90,0,1,78,80,96,89,93
1,2,9,1,0,120,0,1,96,100,98,97,99
1,2,5,1,0,150,0,1,96,92,91,93,93
1,3,5,1,0,120,0,1,86,96,95,89,89
1,3,9,1,0,60,0,1,88,78,91,99,88
0,1,3,1,1,60,0,1,86,68,45,68,34
1,2,7,1,0,60,0,1,92,90,90,87,92
1,3,0,1,0,60,0,1,88,88,79,83,79
1,3,7,1,0,120,0,1,94,92,67,88,26
1,1,7,1,0,60,1,1,96,96,89,83,94
1,2,4,1,0,90,0,1,78,82,71,82,70
1,1,6,1,0,90,0,1,94,86,87,77,95
1,2,9,1,0,60,0,1,84,86,83,79,71
1,2,8,1,0,60,0,1,84,70,80,79,89
1,3,5,1,0,60,0,1,96,100,98,95,100
1,3,4,1,0,60,0,1,94,90,92,99,94
1,3,7,1,0,60,0,1,100,94,89,92,77
0,2,4,1,0,60,0,1,96,86,94,93,100
1,3,4,0,0,270,0,1,92,94,93,91,100
0,3,7,1,1,120,0,1,96,90,94,93,95
1,2,1,1,0,60,0,1,88,94,78,88,92
0,3,6,0,0,100,0,1,88,56,87,78,32
1,1,2,1,0,60,0,1,90,82,77,78,91
1,1,4,1,0,150,0,1,80,80,81,87,91
1,1,6,1,0,60,0,1,72,94,83,75,89
0,1,8,0,1,60,0,1,68,80,74,70,79
1,3,6,1,0,120,0,1,58,46,61,64,44
1,3,6,1,1,90,0,1,64,74,61,49,81
1,3,6,0,0,90,0,0,94,86,84,78,23
1,1,5,1,0,60,0,1,84,86,74,89,84
1,3,5,1,0,90,0,1,100,94,34,83,98
1,3,6,1,0,120,1,0,98,82,82,77,100
1,1,0,0,0,120,0,1,86,52,70,58,85
0,3,3,0,0,90,0,1,92,82,83,77,93
0,2,5,1,0,60,0,1,92,86,93,91,97
1,3,3,1,0,60,0,0,64,60,54,26,39
1,1,8,0,0,60,0,0,82,74,78,21,77
1,1,3,1,0,60,0,0,64,40,47,36,85
1,3,0,0,0,180,0,1,68,60,80,76,83
0,3,6,1,0,90,0,1,90,94,89,84,81
1,3,0,1,0,60,1,1,88,92,95,84,89
1,1,9,0,1,120,1,1,70,72,61,58,80
1,3,4,0,0,90,0,1,72,78,65,66,66
0,1,0,0,0,60,0,1,84,92,90,90,88
0,2,9,1,0,60,0,1,80,90,84,86,94
1,2,3,1,0,60,0,1,82,80,67,79,94
1,3,3,1,0,60,0,0,70,48,24,37,70
1,1,4,0,1,120,0,1,82,66,56,55,54
1,2,8,1,0,60,0,1,94,66,89,88,88
1,3,9,0,0,90,1,1,84,86,89,93,98
1,3,9,1,0,60,0,1,70,66,41,61,75
1,1,0,1,0,90,1,1,88,59,51,23,76
1,1,4,0,0,90,0,1,92,82,85,90,85
1,1,3,0,0,60,1,1,86,80,90,93,95
1,3,5,0,0,120,0,1,76,74,65,81,84
1,1,6,0,1,60,0,0,88,56,60,49,79
0,2,9,1,0,60,0,1,80,80,84,87,96
1,3,2,0,0,60,0,1,78,72,76,74,76
1,1,1,1,2,60,0,0,54,10,42,40,56
1,1,0,0,0,60,1,1,52,50,40,44,70
1,3,4,2,0,120,0,1,80,72,72,64,76
1,3,5,0,0,60,0,1,94,90,90,98,98
1,3,2,0,0,150,0,1,88,72,75,83,75
1,2,6,1,0,60,0,1,92,88,73,57,73
0,3,3,1,0,60,0,1,88,68,76,84,86
1,1,5,0,0,210,1,1,98,88,86,92,93
1,3,6,1,0,60,0,1,80,66,73,57,65
1,2,5,0,1,90,0,1,78,66,78,87,89
0,1,3,1,0,150,0,1,88,78,88,67,90
1,1,2,0,0,195,0,1,70,88,81,82,75
0,3,5,0,0,120,0,1,74,80,80,78,86
1,3,7,1,1,210,0,1,80,78,76,66,98
1,2,3,1,4,60,0,1,94,84,85,84,96
1,1,3,1,0,90,0,1,86,82,81,84,89
1,3,0,1,0,90,0,1,66,72,70,67,81
1,2,9,1,1,120,0,1,78,64,70,71,41
1,1,1,0,0,60,0,1,94,72,80,77,84
1,3,7,0,0,60,0,1,80,64,84,74,85
1,2,4,0,0,60,0,0,88,88,79,71,88
0,2,7,1,0,60,0,1,94,96,70,70,85
1,3,9,0,0,150,1,1,86,72,74,77,69
1,1,9,0,0,60,0,1,62,60,40,49,40
1,2,6,0,0,120,0,0,76,34,47,78,77
1,1,2,1,2,60,0,1,86,82,65,76,80
0,2,8,1,0,140,0,1,88,90,75,67,75
1,3,8,0,0,60,0,0,94,96,94,89,81
1,2,7,1,0,180,0,1,84,70,74,57,84
1,2,8,0,0,90,0,1,80,88,93,90,88
0,2,1,1,0,60,0,1,72,88,90,87,90
1,2,5,1,0,240,0,1,70,62,39,27,58
1,2,2,0,0,90,0,1,86,86,74,78,74
1,1,8,0,1,60,0,1,88,70,84,72,92
1,1,7,1,0,60,0,0,72,72,71,72,78
1,1,3,1,0,90,0,1,74,92,81,78,89
0,2,2,1,0,90,0,1,84,84,78,68,88
1,2,3,0,0,60,0,1,64,78,63,72,78
1,3,1,0,0,120,0,1,86,84,87,92,90
1,1,1,0,0,120,0,1,84,66,68,73,74
1,3,1,1,0,60,0,1,84,76,90,87,84
0,3,3,0,1,120,0,1,70,84,77,59,71
1,2,0,1,0,120,0,1,56,52,64,68,84
1,3,3,0,0,120,0,0,66,68,73,50,75
1,3,6,1,0,60,0,1,84,68,64,72,50
0,1,0,0,0,90,0,0,94,92,88,92,85
1,3,7,0,0,60,0,0,98,82,47,74,98
1,1,8,1,0,60,0,1,100,94,83,87,90
1,3,4,0,0,60,0,1,84,82,86,90,98
1,3,2,0,0,90,0,1,92,94,97,91,99
1,3,8,0,0,60,0,1,86,80,77,82,74
1,3,8,0,0,60,0,1,82,72,70,70,89
1,1,2,0,0,60,1,1,74,70,81,76,85
1,1,5,0,1,120,0,1,88,50,58,52,66
1,3,4,0,0,90,0,0,82,76,47,93,92
1,3,4,0,1,60,0,1,78,76,85,86,81
0,1,2,1,0,60,1,0,82,82,73,70,88
1,3,4,0,0,60,0,1,78,60,74,67,83
1,1,6,0,0,60,0,0,88,74,70,45,41
1,2,2,0,0,120,0,0,68,44,56,54,26
0,3,0,0,0,60,0,0,78,70,55,64,49
1,3,4,0,0,120,0,1,90,82,92,78,87
1,1,1,1,0,90,0,1,80,82,73,40,99
0,3,6,0,0,120,0,1,98,80,71,74,75
1,3,2,0,0,120,0,0,96,94,98,94,97
0,1,4,0,1,180,0,0,82,66,70,55,68
1,1,7,0,0,60,0,1,76,64,78,67,80
1,1,3,0,0,60,0,1,84,86,80,82,85
1,1,8,1,0,60,0,1,82,82,89,88,96
1,1,1,0,0,150,1,1,68,76,77,64,80
1,3,3,0,0,180,0,1,82,72,72,58,90
1,1,6,0,1,90,0,0,80,74,89,71,68
1,2,6,1,0,60,0,1,92,90,83,79,89
0,3,1,0,1,180,0,0,76,42,55,32,51
1,3,6,1,0,60,0,1,98,88,91,96,97
1,1,8,0,0,90,0,1,98,86,74,70,81
0,1,5,0,0,60,0,0,82,64,52,35,88
1,3,0,1,0,90,0,1,76,70,73,78,83
1,3,9,1,0,60,0,1,94,90,86,93,91
1,1,6,0,0,90,0,0,92,84,74,83,95
1,3,9,0,0,60,0,1,88,88,79,89,80
1,3,8,0,1,60,1,0,82,78,71,83,76
0,1,9,1,0,90,0,1,80,84,89,88,90
0,3,2,0,0,120,0,1,94,90,68,90,89
1,1,1,0,2,60,1,0,58,44,35,71,47
1,1,4,0,0,60,0,1,76,74,81,86,96
1,2,3,1,0,60,0,1,62,72,47,56,54
1,3,2,0,0,60,0,0,90,68,26,66,82
1,3,8,0,0,75,0,1,78,90,79,73,86
1,2,9,1,0,60,0,1,90,72,99,96,91
1,3,3,1,0,60,1,1,78,72,52,49,47
1,3,3,0,4,120,1,1,76,90,93,34,88
1,1,2,1,0,60,0,1,78,78,67,45,60
1,3,7,0,0,60,0,1,78,42,57,47,92
1,3,5,1,2,60,0,0,72,84,89,73,93
0,3,5,0,0,60,0,0,90,62,49,24,12
1,3,1,0,0,60,0,1,88,92,76,74,74
0,4,9,1,0,120,0,1,92,88,88,83,75
1,3,8,1,0,90,0,1,94,84,85,95,87
1,3,4,0,1,60,0,1,80,76,78,71,76
1,1,0,0,0,60,0,0,76,64,59,0,30
0,2,4,1,0,60,0,1,92,90,80,88,93
1,2,0,0,0,60,0,1,86,90,81,65,28
1,3,6,0,2,120,0,1,84,90,74,85,88
1,3,3,0,0,120,0,1,100,86,86,80,84
1,1,7,1,0,60,0,1,82,68,78,53,79
1,3,5,0,1,60,0,0,72,68,15,42,63
1,3,3,0,0,60,0,1,88,78,76,43,61
1,2,6,0,0,60,0,0,98,90,95,85,93
1,3,3,0,0,210,0,1,76,76,67,60,91
0,3,0,0,0,270,0,1,70,68,36,42,46
1,3,4,0,0,60,1,1,82,82,71,54,61
1,3,1,0,0,60,0,1,82,66,52,40,73
1,3,8,0,0,120,0,1,84,94,84,85,66
1,3,6,1,0,120,0,1,92,90,84,86,87
1,3,1,0,0,60,0,1,90,84,83,87,88
1,3,9,0,0,60,1,1,82,90,86,78,93
1,3,1,1,0,60,0,1,84,56,72,84,83
1,3,2,0,0,150,0,1,90,78,81,73,76
0,3,3,1,0,180,0,1,70,70,58,74,81
1,3,3,0,1,120,0,1,76,86,94,87,86
1,3,6,0,0,90,0,1,76,86,80,67,88
1,2,5,1,0,60,0,1,74,74,66,57,61
0,3,0,0,0,75,0,1,90,90,75,75,82
1,3,7,0,1,60,0,1,86,80,69,86,80
1,1,7,0,1,90,0,0,86,60,80,65,76
1,2,3,1,0,120,0,1,72,78,43,42,81
1,3,0,0,2,210,0,0,78,40,85,81,63
1,3,1,0,0,60,0,1,94,90,89,92,95
1,1,7,0,0,120,0,0,68,70,54,91,87
1,2,5,0,0,60,0,1,62,66,69,70,76
1,3,0,0,2,60,0,0,82,82,56,30,84
1,4,5,0,0,75,0,0,66,66,60,85,16
1,3,9,0,1,210,0,1,72,78,79,87,91
1,1,1,1,0,60,0,1,100,64,96,68,91
0,3,3,0,0,120,0,1,92,86,82,63,97
1,1,6,0,1,60,0,1,92,88,69,57,53
1,3,4,0,0,90,0,1,80,70,62,62,75
1,1,5,1,0,60,1,0,82,60,48,68,69
0,3,7,0,0,150,1,1,80,90,84,93,78
1,3,6,0,0,60,0,1,82,84,91,89,88
1,3,1,0,1,90,0,1,96,84,87,72,97
1,2,4,0,0,60,0,1,92,80,80,77,75
1,4,6,1,0,60,0,1,96,84,82,84,83
1,1,0,0,2,60,0,0,54,82,43,61,68
1,1,0,1,0,120,0,1,84,76,52,59,78
0,3,8,0,0,120,0,1,74,88,77,64,86
1,1,8,0,0,90,0,0,90,68,83,80,88
1,1,2,0,1,120,0,0,72,70,47,59,61
1,3,3,0,0,120,0,1,94,86,82,88,96
1,1,7,1,0,60,0,0,72,60,53,76,63
1,1,7,0,0,90,0,0,52,72,75,78,83
0,3,1,0,0,60,0,1,74,78,72,63,74
1,3,7,0,0,60,0,1,80,76,77,74,86
1,1,8,0,0,60,0,0,92,74,51,64,73
0,1,4,0,0,60,0,1,100,98,97,91,98
1,1,2,1,0,90,1,0,68,58,31,45,40
1,3,0,0,1,90,0,1,92,72,82,79,74
0,2,3,0,0,60,0,1,92,82,58,50,57
1,1,7,0,0,90,0,1,82,60,75,57,80
0,3,4,0,0,60,1,1,94,82,77,74,82
